time,cnt
1527994308.0,8
1527994309.0,8
1527994310.0,8
1527994311.0,8
1527994312.0,8
1527994313.0,8
1527994314.0,8
1527994315.0,8
1527994316.0,8
1527994317.0,8
1527994318.0,8
1527994319.0,8
1527994320.0,8
1527994321.0,8
1527994322.0,8
1527994323.0,8
1527994324.0,8
1527994325.0,8
1527994326.0,8
1527994327.0,8
1527994328.0,8
1527994329.0,8
1527994330.0,8
1527994331.0,8
1527994332.0,8
1527994333.0,8
1527994334.0,8
1527994335.0,8
1527994336.0,8
1527994337.0,8
1527994338.0,8
1527994339.0,8
1527994340.0,8
1527994341.0,8
1527994342.0,8
1527994343.0,8
1527994344.0,8
1527994345.0,8
1527994346.0,8
1527994347.0,8
1527994348.0,8
1527994349.0,8
1527994350.0,8
1527994351.0,8
1527994352.0,8
1527994353.0,8
1527994354.0,8
1527994355.0,8
1527994356.0,8
1527994357.0,8
1527994358.0,8
1527994359.0,8
1527994360.0,8
1527994361.0,8
1527994362.0,8
1527994363.0,8
1527994364.0,8
1527994365.0,8
1527994366.0,8
1527994367.0,8
1527994368.0,8
1527994369.0,8
1527994370.0,8
1527994371.0,8
1527994372.0,8
1527994373.0,8
1527994374.0,8
1527994375.0,8
1527994376.0,8
1527994377.0,8
1527994378.0,8
1527994379.0,8
1527994380.0,8
1527994381.0,8
1527994382.0,8
1527994383.0,8
1527994384.0,8
1527994385.0,8
1527994386.0,8
1527994387.0,8
1527994388.0,8
1527994389.0,8
1527994390.0,8
1527994391.0,8
1527994392.0,8
1527994393.0,8
1527994394.0,8
1527994395.0,8
1527994396.0,8
1527994397.0,8
1527994398.0,8
1527994399.0,8
1527994400.0,8
1527994401.0,8
1527994402.0,8
1527994403.0,8
1527994404.0,8
1527994405.0,8
1527994406.0,8
1527994407.0,8
1527994408.0,8
1527994409.0,8
1527994410.0,8
1527994411.0,8
1527994412.0,8
1527994413.0,8
1527994414.0,8
1527994415.0,8
1527994416.0,8
1527994417.0,8
1527994418.0,8
1527994419.0,8
1527994420.0,8
1527994421.0,8
1527994422.0,8
1527994423.0,8
1527994424.0,8
1527994425.0,8
1527994426.0,8
1527994427.0,8
1527994428.0,8
1527994429.0,8
1527994430.0,8
1527994431.0,8
1527994432.0,8
1527994433.0,8
1527994434.0,8
1527994435.0,8
1527994436.0,8
1527994437.0,8
1527994438.0,8
1527994439.0,8
1527994440.0,8
1527994441.0,8
1527994442.0,8
1527994443.0,8
1527994444.0,8
1527994445.0,8
1527994446.0,8
1527994447.0,8
1527994448.0,8
1527994449.0,8
1527994450.0,8
1527994451.0,8
1527994452.0,8
1527994453.0,8
1527994454.0,8
1527994455.0,8
1527994456.0,8
1527994457.0,8
1527994458.0,8
1527994459.0,8
1527994460.0,8
1527994461.0,8
1527994462.0,8
1527994463.0,8
1527994464.0,8
1527994465.0,8
1527994466.0,8
1527994467.0,8
1527994468.0,8
1527994469.0,8
1527994470.0,8
1527994471.0,8
1527994472.0,8
1527994473.0,8
1527994474.0,8
1527994475.0,8
1527994476.0,8
1527994477.0,8
1527994478.0,8
1527994479.0,8
1527994480.0,8
1527994481.0,8
1527994482.0,8
1527994483.0,8
1527994484.0,8
1527994485.0,8
1527994486.0,8
1527994487.0,8
1527994488.0,8
1527994489.0,8
1527994490.0,8
1527994491.0,8
1527994492.0,8
1527994493.0,8
1527994494.0,8
1527994495.0,8
1527994496.0,8
1527994497.0,8
1527994498.0,8
1527994499.0,8
1527994500.0,8
1527994501.0,8
1527994502.0,8
1527994503.0,8
1527994504.0,8
1527994505.0,8
1527994506.0,8
1527994507.0,8
1527994508.0,8
1527994509.0,8
1527994510.0,8
1527994511.0,8
1527994512.0,8
1527994513.0,8
1527994514.0,8
1527994515.0,8
1527994516.0,8
1527994517.0,8
1527994518.0,8
1527994519.0,8
1527994520.0,8
1527994521.0,8
1527994522.0,8
1527994523.0,8
1527994524.0,8
1527994525.0,8
1527994526.0,8
1527994527.0,8
1527994528.0,8
1527994529.0,8
1527994530.0,8
1527994531.0,8
1527994532.0,8
1527994533.0,8
1527994534.0,8
1527994535.0,8
1527994536.0,8
1527994537.0,8
1527994538.0,8
1527994539.0,8
1527994540.0,8
1527994541.0,8
1527994542.0,8
1527994543.0,8
1527994544.0,8
1527994545.0,8
1527994546.0,8
1527994547.0,8
1527994548.0,8
1527994549.0,8
1527994550.0,8
1527994551.0,8
1527994552.0,8
1527994553.0,8
1527994554.0,8
1527994555.0,8
1527994556.0,8
1527994557.0,8
1527994558.0,8
1527994559.0,8
1527994560.0,8
1527994561.0,8
1527994562.0,8
1527994563.0,8
1527994564.0,8
1527994565.0,8
1527994566.0,8
1527994567.0,8
1527994568.0,8
1527994569.0,8
1527994570.0,8
1527994571.0,8
1527994572.0,8
1527994573.0,8
1527994574.0,8
1527994575.0,8
1527994576.0,8
1527994577.0,8
1527994578.0,8
1527994579.0,8
1527994580.0,8
1527994581.0,8
1527994582.0,8
1527994583.0,8
1527994584.0,8
1527994585.0,8
1527994586.0,8
1527994587.0,8
1527994588.0,8
1527994589.0,8
1527994590.0,8
1527994591.0,8
1527994592.0,8
1527994593.0,8
1527994594.0,8
1527994595.0,8
1527994596.0,8
1527994597.0,8
1527994598.0,8
1527994599.0,8
1527994600.0,8
1527994601.0,8
1527994602.0,8
1527994603.0,8
1527994604.0,8
1527994605.0,8
1527994606.0,8
1527994607.0,8
1527994608.0,8
1527994609.0,8
1527994610.0,8
1527994611.0,8
1527994612.0,8
1527994613.0,8
1527994614.0,8
1527994615.0,8
1527994616.0,8
1527994617.0,8
1527994618.0,8
1527994619.0,8
1527994620.0,8
1527994621.0,8
1527994622.0,8
1527994623.0,8
1527994624.0,8
1527994625.0,8
1527994626.0,8
1527994627.0,8
1527994628.0,8
1527994629.0,8
1527994630.0,8
1527994631.0,8
1527994632.0,8
1527994633.0,8
1527994634.0,8
1527994635.0,8
1527994636.0,8
1527994637.0,8
1527994638.0,8
1527994639.0,8
1527994640.0,8
1527994641.0,8
1527994642.0,8
1527994643.0,8
1527994644.0,8
1527994645.0,8
1527994646.0,8
1527994647.0,8
1527994648.0,8
1527994649.0,8
1527994650.0,8
1527994651.0,8
1527994652.0,8
1527994653.0,8
1527994654.0,8
1527994655.0,8
1527994656.0,8
1527994657.0,8
1527994658.0,8
1527994659.0,8
1527994660.0,8
1527994661.0,8
1527994662.0,8
1527994663.0,8
1527994664.0,8
1527994665.0,8
1527994666.0,8
1527994667.0,8
1527994668.0,8
1527994669.0,8
1527994670.0,8
1527994671.0,8
1527994672.0,8
1527994673.0,8
1527994674.0,8
1527994675.0,8
1527994676.0,8
1527994677.0,8
1527994678.0,8
1527994679.0,8
1527994680.0,8
1527994681.0,8
1527994682.0,8
1527994683.0,8
1527994684.0,8
1527994685.0,8
1527994686.0,8
1527994687.0,8
1527994688.0,8
1527994689.0,8
1527994690.0,8
1527994691.0,8
1527994692.0,8
1527994693.0,8
1527994694.0,8
1527994695.0,8
1527994696.0,8
1527994697.0,8
1527994698.0,8
1527994699.0,8
1527994700.0,8
1527994701.0,8
1527994702.0,8
1527994703.0,8
1527994704.0,8
1527994705.0,8
1527994706.0,8
1527994707.0,8
1527994708.0,8
1527994709.0,8
1527994710.0,8
1527994711.0,8
1527994712.0,8
1527994713.0,8
1527994714.0,8
1527994715.0,8
1527994716.0,8
1527994717.0,8
1527994718.0,8
1527994719.0,8
1527994720.0,8
1527994721.0,8
1527994722.0,8
1527994723.0,8
1527994724.0,8
1527994725.0,8
1527994726.0,8
1527994727.0,8
1527994728.0,8
1527994729.0,8
1527994730.0,8
1527994731.0,8
1527994732.0,8
1527994733.0,8
1527994734.0,8
1527994735.0,8
1527994736.0,8
1527994737.0,8
1527994738.0,8
1527994739.0,8
1527994740.0,8
1527994741.0,8
1527994742.0,8
1527994743.0,8
1527994744.0,8
1527994745.0,8
1527994746.0,8
1527994747.0,8
1527994748.0,8
1527994749.0,8
1527994750.0,8
1527994751.0,8
1527994752.0,8
1527994753.0,8
1527994754.0,8
1527994755.0,8
1527994756.0,8
1527994757.0,8
1527994758.0,8
1527994759.0,8
1527994760.0,8
1527994761.0,8
1527994762.0,8
1527994763.0,8
1527994764.0,8
1527994765.0,8
1527994766.0,8
1527994767.0,8
1527994768.0,8
1527994769.0,8
1527994770.0,8
1527994771.0,8
1527994772.0,8
1527994773.0,8
1527994774.0,8
1527994775.0,8
1527994776.0,8
1527994777.0,8
1527994778.0,8
1527994779.0,8
1527994780.0,8
1527994781.0,8
1527994782.0,8
1527994783.0,8
1527994784.0,8
1527994785.0,8
1527994786.0,8
1527994787.0,8
1527994788.0,8
1527994789.0,8
1527994790.0,8
1527994791.0,8
1527994792.0,8
1527994793.0,8
1527994794.0,8
1527994795.0,8
1527994796.0,8
1527994797.0,8
1527994798.0,8
1527994799.0,8
1527994800.0,8
1527994801.0,8
1527994802.0,8
1527994803.0,8
1527994804.0,8
1527994805.0,8
1527994806.0,8
1527994807.0,8
1527994808.0,8
1527994809.0,8
1527994810.0,8
1527994811.0,8
1527994812.0,8
1527994813.0,8
1527994814.0,8
1527994815.0,8
1527994816.0,8
1527994817.0,8
1527994818.0,8
1527994819.0,8
1527994820.0,8
1527994821.0,8
1527994822.0,8
1527994823.0,8
1527994824.0,8
1527994825.0,8
1527994826.0,8
1527994827.0,8
1527994828.0,8
1527994829.0,8
1527994830.0,8
1527994831.0,8
1527994832.0,8
1527994833.0,8
1527994834.0,8
1527994835.0,8
1527994836.0,8
1527994837.0,8
1527994838.0,8
1527994839.0,8
1527994840.0,8
1527994841.0,8
1527994842.0,8
1527994843.0,8
1527994844.0,8
1527994845.0,8
1527994846.0,8
1527994847.0,8
1527994848.0,8
1527994849.0,8
1527994850.0,8
1527994851.0,8
1527994852.0,8
1527994853.0,8
1527994854.0,8
1527994855.0,8
1527994856.0,8
1527994857.0,8
1527994858.0,8
1527994859.0,8
1527994860.0,8
1527994861.0,8
1527994862.0,8
1527994863.0,8
1527994864.0,8
1527994865.0,8
1527994866.0,8
1527994867.0,8
1527994868.0,8
1527994869.0,8
1527994870.0,8
1527994871.0,8
1527994872.0,8
1527994873.0,8
1527994874.0,8
1527994875.0,8
1527994876.0,8
1527994877.0,8
1527994878.0,8
1527994879.0,8
1527994880.0,8
1527994881.0,8
1527994882.0,8
1527994883.0,8
1527994884.0,8
1527994885.0,8
1527994886.0,8
1527994887.0,8
1527994888.0,8
1527994889.0,8
1527994890.0,8
1527994891.0,8
1527994892.0,8
1527994893.0,8
1527994894.0,8
1527994895.0,8
1527994896.0,8
1527994897.0,8
1527994898.0,8
1527994899.0,8
1527994900.0,8
1527994901.0,8
1527994902.0,8
1527994903.0,8
1527994904.0,8
1527994905.0,8
1527994906.0,8
1527994907.0,8
1527994908.0,8
1527994909.0,8
1527994910.0,8
1527994911.0,8
1527994912.0,8
1527994913.0,8
1527994914.0,8
1527994915.0,8
1527994916.0,8
1527994917.0,8
1527994918.0,8
1527994919.0,8
1527994920.0,8
1527994921.0,8
1527994922.0,8
1527994923.0,8
1527994924.0,8
1527994925.0,8
1527994926.0,8
1527994927.0,8
1527994928.0,8
1527994929.0,8
1527994930.0,8
1527994931.0,8
1527994932.0,8
1527994933.0,8
1527994934.0,8
1527994935.0,8
1527994936.0,8
1527994937.0,8
1527994938.0,8
1527994939.0,8
1527994940.0,8
1527994941.0,8
1527994942.0,8
1527994943.0,8
1527994944.0,8
1527994945.0,8
1527994946.0,8
1527994947.0,8
1527994948.0,8
1527994949.0,8
1527994950.0,8
1527994951.0,8
1527994952.0,8
1527994953.0,8
1527994954.0,8
1527994955.0,8
1527994956.0,8
1527994957.0,8
1527994958.0,8
1527994959.0,8
1527994960.0,8
1527994961.0,8
1527994962.0,8
1527994963.0,8
1527994964.0,8
1527994965.0,8
1527994966.0,8
1527994967.0,8
1527994968.0,8
1527994969.0,8
1527994970.0,8
1527994971.0,8
1527994972.0,8
1527994973.0,8
1527994974.0,8
1527994975.0,8
1527994976.0,8
1527994977.0,8
1527994978.0,8
1527994979.0,8
1527994980.0,8
1527994981.0,8
1527994982.0,8
1527994983.0,8
1527994984.0,8
1527994985.0,8
1527994986.0,8
1527994987.0,8
1527994988.0,8
1527994989.0,8
1527994990.0,8
1527994991.0,8
1527994992.0,8
1527994993.0,8
1527994994.0,8
1527994995.0,8
1527994996.0,8
1527994997.0,8
1527994998.0,8
1527994999.0,8
1527995000.0,8
1527995001.0,8
1527995002.0,8
1527995003.0,8
1527995004.0,8
1527995005.0,8
1527995006.0,8
1527995007.0,8
1527995008.0,8
1527995009.0,8
1527995010.0,8
1527995011.0,8
1527995012.0,8
1527995013.0,8
1527995014.0,8
1527995015.0,8
1527995016.0,8
1527995017.0,8
1527995018.0,8
1527995019.0,8
1527995020.0,8
1527995021.0,8
1527995022.0,8
1527995023.0,8
1527995024.0,8
1527995025.0,8
1527995026.0,8
1527995027.0,8
1527995028.0,8
1527995029.0,8
1527995030.0,8
1527995031.0,8
1527995032.0,8
1527995033.0,8
1527995034.0,8
1527995035.0,8
1527995036.0,8
1527995037.0,8
1527995038.0,8
1527995039.0,8
1527995040.0,8
1527995041.0,8
1527995042.0,8
1527995043.0,8
1527995044.0,8
1527995045.0,8
1527995046.0,8
1527995047.0,8
1527995048.0,8
1527995049.0,8
1527995050.0,8
1527995051.0,8
1527995052.0,8
1527995053.0,8
1527995054.0,8
1527995055.0,8
1527995056.0,8
1527995057.0,8
1527995058.0,8
1527995059.0,8
1527995060.0,8
1527995061.0,8
1527995062.0,8
1527995063.0,8
1527995064.0,8
1527995065.0,8
1527995066.0,8
1527995067.0,8
1527995068.0,8
1527995069.0,8
1527995070.0,8
1527995071.0,8
1527995072.0,8
1527995073.0,8
1527995074.0,8
1527995075.0,8
1527995076.0,8
1527995077.0,8
1527995078.0,8
1527995079.0,8
1527995080.0,8
1527995081.0,8
1527995082.0,8
1527995083.0,8
1527995084.0,8
1527995085.0,8
1527995086.0,8
1527995087.0,8
1527995088.0,8
1527995089.0,8
1527995090.0,8
1527995091.0,8
1527995092.0,8
1527995093.0,8
1527995094.0,8
1527995095.0,8
1527995096.0,8
1527995097.0,8
1527995098.0,8
1527995099.0,8
1527995100.0,8
1527995101.0,8
1527995102.0,8
1527995103.0,8
1527995104.0,8
1527995105.0,8
1527995106.0,8
1527995107.0,8
1527995108.0,8
1527995109.0,8
1527995110.0,8
1527995111.0,8
1527995112.0,8
1527995113.0,8
1527995114.0,8
1527995115.0,8
1527995116.0,8
1527995117.0,8
1527995118.0,8
1527995119.0,8
1527995120.0,8
1527995121.0,8
1527995122.0,8
1527995123.0,8
1527995124.0,8
1527995125.0,8
1527995126.0,8
1527995127.0,8
1527995128.0,8
1527995129.0,8
1527995130.0,8
1527995131.0,8
1527995132.0,8
1527995133.0,8
1527995134.0,8
1527995135.0,8
1527995136.0,8
1527995137.0,8
1527995138.0,8
1527995139.0,8
1527995140.0,8
1527995141.0,8
1527995142.0,8
1527995143.0,8
1527995144.0,8
1527995145.0,8
1527995146.0,8
1527995147.0,8
1527995148.0,8
1527995149.0,8
1527995150.0,8
1527995151.0,8
1527995152.0,8
1527995153.0,8
1527995154.0,8
1527995155.0,8
1527995156.0,8
1527995157.0,8
1527995158.0,8
1527995159.0,8
1527995160.0,8
1527995161.0,8
1527995162.0,8
1527995163.0,8
1527995164.0,8
1527995165.0,8
1527995166.0,8
1527995167.0,8
1527995168.0,8
1527995169.0,8
1527995170.0,8
1527995171.0,8
1527995172.0,8
1527995173.0,8
1527995174.0,8
1527995175.0,8
1527995176.0,8
1527995177.0,8
1527995178.0,8
1527995179.0,8
1527995180.0,8
1527995181.0,8
1527995182.0,8
1527995183.0,8
1527995184.0,8
1527995185.0,8
1527995186.0,8
1527995187.0,8
1527995188.0,8
1527995189.0,8
1527995190.0,8
1527995191.0,8
1527995192.0,8
1527995193.0,8
1527995194.0,8
1527995195.0,8
1527995196.0,8
1527995197.0,8
1527995198.0,8
1527995199.0,8
1527995200.0,8
1527995201.0,8
1527995202.0,8
1527995203.0,8
1527995204.0,8
1527995205.0,8
1527995206.0,8
1527995207.0,8
1527995208.0,8
1527995209.0,8
1527995210.0,8
1527995211.0,8
1527995212.0,8
1527995213.0,8
1527995214.0,8
1527995215.0,8
1527995216.0,8
1527995217.0,8
1527995218.0,8
1527995219.0,8
1527995220.0,8
1527995221.0,8
1527995222.0,8
1527995223.0,8
1527995224.0,8
1527995225.0,8
1527995226.0,8
1527995227.0,8
1527995228.0,8
1527995229.0,8
1527995230.0,8
1527995231.0,8
1527995232.0,8
1527995233.0,8
1527995234.0,8
1527995235.0,8
1527995236.0,8
1527995237.0,8
1527995238.0,8
1527995239.0,8
1527995240.0,8
1527995241.0,8
1527995242.0,8
1527995243.0,8
1527995244.0,8
1527995245.0,8
1527995246.0,8
1527995247.0,8
1527995248.0,8
1527995249.0,8
1527995250.0,8
1527995251.0,8
1527995252.0,8
1527995253.0,8
1527995254.0,8
1527995255.0,8
1527995256.0,8
1527995257.0,8
1527995258.0,8
1527995259.0,8
1527995260.0,8
1527995261.0,8
1527995262.0,8
1527995263.0,8
1527995264.0,8
1527995265.0,8
1527995266.0,8
1527995267.0,8
1527995268.0,8
1527995269.0,8
1527995270.0,8
1527995271.0,8
1527995272.0,8
1527995273.0,8
1527995274.0,8
1527995275.0,8
1527995276.0,8
1527995277.0,8
1527995278.0,8
1527995279.0,8
1527995280.0,8
1527995281.0,8
1527995282.0,8
1527995283.0,8
1527995284.0,8
1527995285.0,8
1527995286.0,8
1527995287.0,8
1527995288.0,8
1527995289.0,8
1527995290.0,8
1527995291.0,8
1527995292.0,8
1527995293.0,8
1527995294.0,8
1527995295.0,8
1527995296.0,8
1527995297.0,8
1527995298.0,8
1527995299.0,8
1527995300.0,8
1527995301.0,8
1527995302.0,8
1527995303.0,8
1527995304.0,8
1527995305.0,8
1527995306.0,8
1527995307.0,8
1527995308.0,8
1527995309.0,8
1527995310.0,8
1527995311.0,8
1527995312.0,8
1527995313.0,8
1527995314.0,8
1527995315.0,8
1527995316.0,8
1527995317.0,8
1527995318.0,8
1527995319.0,8
1527995320.0,8
1527995321.0,8
1527995322.0,8
1527995323.0,8
1527995324.0,8
1527995325.0,8
1527995326.0,8
1527995327.0,8
1527995328.0,8
1527995329.0,8
1527995330.0,8
1527995331.0,8
1527995332.0,8
1527995333.0,8
1527995334.0,8
1527995335.0,8
1527995336.0,8
1527995337.0,8
1527995338.0,8
1527995339.0,8
1527995340.0,8
1527995341.0,8
1527995342.0,8
1527995343.0,8
1527995344.0,8
1527995345.0,8
1527995346.0,8
1527995347.0,8
1527995348.0,8
1527995349.0,8
1527995350.0,8
1527995351.0,8
1527995352.0,8
1527995353.0,8
1527995354.0,8
1527995355.0,8
1527995356.0,8
1527995357.0,8
1527995358.0,8
1527995359.0,8
1527995360.0,8
1527995361.0,8
1527995362.0,8
1527995363.0,8
1527995364.0,8
1527995365.0,8
1527995366.0,8
1527995367.0,8
1527995368.0,8
1527995369.0,8
1527995370.0,8
1527995371.0,8
1527995372.0,8
1527995373.0,8
1527995374.0,8
1527995375.0,8
1527995376.0,8
1527995377.0,8
1527995378.0,8
1527995379.0,8
1527995380.0,8
1527995381.0,8
1527995382.0,8
1527995383.0,8
1527995384.0,8
1527995385.0,8
1527995386.0,8
1527995387.0,8
1527995388.0,8
1527995389.0,8
1527995390.0,8
1527995391.0,8
1527995392.0,8
1527995393.0,8
1527995394.0,8
1527995395.0,8
1527995396.0,8
1527995397.0,8
1527995398.0,8
1527995399.0,8
1527995400.0,6
1527995401.0,6
1527995402.0,6
1527995403.0,6
1527995404.0,6
1527995405.0,6
1527995406.0,6
1527995407.0,6
1527995408.0,6
1527995409.0,6
1527995410.0,6
1527995411.0,6
1527995412.0,6
1527995413.0,6
1527995414.0,6
1527995415.0,6
1527995416.0,6
1527995417.0,6
1527995418.0,6
1527995419.0,6
1527995420.0,6
1527995421.0,6
1527995422.0,6
1527995423.0,6
1527995424.0,6
1527995425.0,6
1527995426.0,6
1527995427.0,6
1527995428.0,6
1527995429.0,6
1527995430.0,6
1527995431.0,6
1527995432.0,6
1527995433.0,6
1527995434.0,6
1527995435.0,6
1527995436.0,6
1527995437.0,6
1527995438.0,6
1527995439.0,6
1527995440.0,6
1527995441.0,6
1527995442.0,6
1527995443.0,6
1527995444.0,6
1527995445.0,6
1527995446.0,6
1527995447.0,6
1527995448.0,6
1527995449.0,6
1527995450.0,6
1527995451.0,6
1527995452.0,6
1527995453.0,6
1527995454.0,6
1527995455.0,6
1527995456.0,6
1527995457.0,6
1527995458.0,6
1527995459.0,6
1527995460.0,6
1527995461.0,6
1527995462.0,6
1527995463.0,6
1527995464.0,6
1527995465.0,6
1527995466.0,6
1527995467.0,6
1527995468.0,6
1527995469.0,6
1527995470.0,6
1527995471.0,6
1527995472.0,6
1527995473.0,6
1527995474.0,6
1527995475.0,6
1527995476.0,6
1527995477.0,6
1527995478.0,6
1527995479.0,6
1527995480.0,6
1527995481.0,6
1527995482.0,6
1527995483.0,6
1527995484.0,6
1527995485.0,6
1527995486.0,6
1527995487.0,6
1527995488.0,6
1527995489.0,6
1527995490.0,6
1527995491.0,6
1527995492.0,6
1527995493.0,6
1527995494.0,6
1527995495.0,6
1527995496.0,6
1527995497.0,6
1527995498.0,6
1527995499.0,6
1527995500.0,6
1527995501.0,6
1527995502.0,6
1527995503.0,6
1527995504.0,6
1527995505.0,6
1527995506.0,6
1527995507.0,6
1527995508.0,6
1527995509.0,6
1527995510.0,6
1527995511.0,6
1527995512.0,6
1527995513.0,6
1527995514.0,6
1527995515.0,6
1527995516.0,6
1527995517.0,6
1527995518.0,6
1527995519.0,6
1527995520.0,6
1527995521.0,6
1527995522.0,6
1527995523.0,6
1527995524.0,6
1527995525.0,6
1527995526.0,6
1527995527.0,6
1527995528.0,6
1527995529.0,6
1527995530.0,6
1527995531.0,6
1527995532.0,6
1527995533.0,6
1527995534.0,6
1527995535.0,6
1527995536.0,6
1527995537.0,6
1527995538.0,6
1527995539.0,6
1527995540.0,6
1527995541.0,6
1527995542.0,6
1527995543.0,6
1527995544.0,6
1527995545.0,6
1527995546.0,6
1527995547.0,6
1527995548.0,6
1527995549.0,6
1527995550.0,6
1527995551.0,6
1527995552.0,6
1527995553.0,6
1527995554.0,6
1527995555.0,6
1527995556.0,6
1527995557.0,6
1527995558.0,6
1527995559.0,6
1527995560.0,6
1527995561.0,6
1527995562.0,6
1527995563.0,6
1527995564.0,6
1527995565.0,6
1527995566.0,6
1527995567.0,6
1527995568.0,6
1527995569.0,6
1527995570.0,6
1527995571.0,6
1527995572.0,6
1527995573.0,6
1527995574.0,6
1527995575.0,6
1527995576.0,6
1527995577.0,6
1527995578.0,6
1527995579.0,6
1527995580.0,6
1527995581.0,6
1527995582.0,6
1527995583.0,6
1527995584.0,6
1527995585.0,6
1527995586.0,6
1527995587.0,6
1527995588.0,6
1527995589.0,6
1527995590.0,6
1527995591.0,6
1527995592.0,6
1527995593.0,6
1527995594.0,6
1527995595.0,6
1527995596.0,6
1527995597.0,6
1527995598.0,6
1527995599.0,6
1527995600.0,6
1527995601.0,6
1527995602.0,6
1527995603.0,6
1527995604.0,6
1527995605.0,6
1527995606.0,6
1527995607.0,6
1527995608.0,6
1527995609.0,6
1527995610.0,6
1527995611.0,6
1527995612.0,6
1527995613.0,6
1527995614.0,6
1527995615.0,6
1527995616.0,6
1527995617.0,6
1527995618.0,6
1527995619.0,6
1527995620.0,6
1527995621.0,6
1527995622.0,6
1527995623.0,6
1527995624.0,6
1527995625.0,6
1527995626.0,6
1527995627.0,6
1527995628.0,6
1527995629.0,6
1527995630.0,6
1527995631.0,6
1527995632.0,6
1527995633.0,6
1527995634.0,6
1527995635.0,6
1527995636.0,6
1527995637.0,6
1527995638.0,6
1527995639.0,6
1527995640.0,5
1527995641.0,5
1527995642.0,5
1527995643.0,5
1527995644.0,5
1527995645.0,5
1527995646.0,5
1527995647.0,5
1527995648.0,5
1527995649.0,5
1527995650.0,5
1527995651.0,5
1527995652.0,5
1527995653.0,5
1527995654.0,5
1527995655.0,5
1527995656.0,5
1527995657.0,5
1527995658.0,5
1527995659.0,5
1527995660.0,5
1527995661.0,5
1527995662.0,5
1527995663.0,5
1527995664.0,5
1527995665.0,5
1527995666.0,5
1527995667.0,5
1527995668.0,5
1527995669.0,5
1527995670.0,5
1527995671.0,5
1527995672.0,5
1527995673.0,6
1527995674.0,6
1527995675.0,6
1527995676.0,6
1527995677.0,6
1527995678.0,6
1527995679.0,6
1527995680.0,6
1527995681.0,6
1527995682.0,6
1527995683.0,6
1527995684.0,6
1527995685.0,6
1527995686.0,6
1527995687.0,6
1527995688.0,6
1527995689.0,6
1527995690.0,6
1527995691.0,6
1527995692.0,6
1527995693.0,6
1527995694.0,6
1527995695.0,6
1527995696.0,6
1527995697.0,6
1527995698.0,6
1527995699.0,6
1527995700.0,6
1527995701.0,6
1527995702.0,6
1527995703.0,6
1527995704.0,6
1527995705.0,6
1527995706.0,6
1527995707.0,6
1527995708.0,6
1527995709.0,6
1527995710.0,6
1527995711.0,6
1527995712.0,6
1527995713.0,6
1527995714.0,6
1527995715.0,6
1527995716.0,6
1527995717.0,6
1527995718.0,6
1527995719.0,6
1527995720.0,6
1527995721.0,6
1527995722.0,5
1527995723.0,5
1527995724.0,5
1527995725.0,5
1527995726.0,5
1527995727.0,5
1527995728.0,5
1527995729.0,5
1527995730.0,5
1527995731.0,5
1527995732.0,5
1527995733.0,5
1527995734.0,5
1527995735.0,5
1527995736.0,5
1527995737.0,5
1527995738.0,5
1527995739.0,5
1527995740.0,5
1527995741.0,5
1527995742.0,5
1527995743.0,5
1527995744.0,5
1527995745.0,5
1527995746.0,5
1527995747.0,5
1527995748.0,5
1527995749.0,5
1527995750.0,5
1527995751.0,5
1527995752.0,5
1527995753.0,5
1527995754.0,5
1527995755.0,5
1527995756.0,5
1527995757.0,5
1527995758.0,5
1527995759.0,5
1527995760.0,5
1527995761.0,5
1527995762.0,5
1527995763.0,6
1527995764.0,6
1527995765.0,6
1527995766.0,6
1527995767.0,6
1527995768.0,6
1527995769.0,6
1527995770.0,6
1527995771.0,6
1527995772.0,6
1527995773.0,6
1527995774.0,6
1527995775.0,6
1527995776.0,6
1527995777.0,6
1527995778.0,6
1527995779.0,6
1527995780.0,6
1527995781.0,6
1527995782.0,5
1527995783.0,5
1527995784.0,5
1527995785.0,5
1527995786.0,5
1527995787.0,5
1527995788.0,5
1527995789.0,5
1527995790.0,5
1527995791.0,5
1527995792.0,5
1527995793.0,5
1527995794.0,5
1527995795.0,5
1527995796.0,5
1527995797.0,5
1527995798.0,5
1527995799.0,5
1527995800.0,5
1527995801.0,5
1527995802.0,5
1527995803.0,5
1527995804.0,5
1527995805.0,5
1527995806.0,5
1527995807.0,5
1527995808.0,5
1527995809.0,5
1527995810.0,5
1527995811.0,5
1527995812.0,5
1527995813.0,5
1527995814.0,5
1527995815.0,5
1527995816.0,5
1527995817.0,5
1527995818.0,5
1527995819.0,5
1527995820.0,5
1527995821.0,5
1527995822.0,5
1527995823.0,5
1527995824.0,5
1527995825.0,5
1527995826.0,5
1527995827.0,5
1527995828.0,5
1527995829.0,5
1527995830.0,5
1527995831.0,5
1527995832.0,5
1527995833.0,5
1527995834.0,5
1527995835.0,5
1527995836.0,5
1527995837.0,5
1527995838.0,5
1527995839.0,5
1527995840.0,5
1527995841.0,5
1527995842.0,5
1527995843.0,5
1527995844.0,5
1527995845.0,5
1527995846.0,5
1527995847.0,5
1527995848.0,5
1527995849.0,5
1527995850.0,5
1527995851.0,5
1527995852.0,5
1527995853.0,5
1527995854.0,5
1527995855.0,5
1527995856.0,5
1527995857.0,5
1527995858.0,5
1527995859.0,5
1527995860.0,5
1527995861.0,5
